dt_day,client_id,ab_group,home_view,impressions,clicks,applies,approvals,revenue
2025-04-04,6283,A_control,1,0,0,0,0,0.0
2025-04-04,6287,A_control,1,0,0,0,0,0.0
2025-04-04,6290,A_control,1,0,0,0,0,0.0
2025-04-04,6294,A_control,1,0,0,0,0,0.0
2025-04-04,6300,A_control,1,0,0,0,0,0.0
2025-04-04,6321,A_control,1,0,0,0,0,0.0
2025-04-04,6324,A_control,0,0,1,0,0,0.0
2025-04-04,6334,A_control,1,0,0,0,0,0.0
2025-04-04,6336,A_control,1,0,0,0,0,0.0
2025-04-04,6337,A_control,1,0,0,0,0,0.0
2025-04-04,6341,A_control,1,0,0,0,0,0.0
2025-04-04,6344,A_control,1,0,0,0,0,0.0
2025-04-04,6348,A_control,1,0,0,0,0,0.0
2025-04-04,6349,A_control,1,0,0,0,0,0.0
2025-04-04,6357,A_control,0,0,1,0,0,0.0
2025-04-04,6358,A_control,0,0,1,0,0,0.0
2025-04-04,6363,A_control,1,0,0,0,0,0.0
2025-04-04,6367,A_control,1,0,0,0,0,0.0
2025-04-04,6368,A_control,1,0,0,0,0,0.0
2025-04-04,6370,A_control,0,0,1,0,0,0.0
2025-04-04,6385,A_control,1,0,0,0,0,0.0
2025-04-04,6388,A_control,1,0,0,0,0,0.0
2025-04-04,6394,A_control,1,0,0,0,0,0.0
2025-04-04,6400,A_control,0,0,1,0,0,0.0
2025-04-04,6404,A_control,0,1,0,0,0,0.0
2025-04-04,6407,A_control,1,0,0,0,0,0.0
2025-04-04,6416,A_control,1,0,0,0,0,0.0
2025-04-04,6426,A_control,0,0,1,0,0,0.0
2025-04-04,6428,A_control,0,0,1,0,0,0.0
2025-04-04,6435,A_control,1,0,0,0,0,0.0
2025-04-04,6439,A_control,1,0,0,0,0,0.0
2025-04-04,6440,A_control,1,0,0,0,0,0.0
2025-04-04,6442,A_control,0,0,0,0,1,0.0
2025-04-04,6448,A_control,0,0,0,0,1,0.0
2025-04-04,6453,A_control,1,0,0,0,0,0.0
2025-04-04,6457,A_control,1,0,0,0,0,0.0
2025-04-04,6463,A_control,1,0,0,0,0,0.0
2025-04-04,6467,A_control,1,0,0,0,0,0.0
2025-04-04,6469,A_control,0,0,1,0,0,0.0
2025-04-04,6484,A_control,1,0,0,0,0,0.0
2025-04-04,6485,A_control,0,0,1,0,0,0.0
2025-04-04,6499,A_control,1,0,0,0,0,0.0
2025-04-04,6502,A_control,1,0,0,0,0,0.0
2025-04-04,6509,A_control,1,0,0,0,0,0.0
2025-04-04,6510,A_control,1,0,0,0,0,0.0
2025-04-04,6511,A_control,1,0,0,0,0,0.0
2025-04-04,6516,A_control,1,0,0,0,0,0.0
2025-04-04,6525,A_control,0,0,1,0,0,0.0
2025-04-04,6527,A_control,1,0,0,0,0,0.0
2025-04-04,6532,A_control,1,0,0,0,0,0.0
2025-04-04,6536,A_control,1,0,0,0,0,0.0
2025-04-04,6538,A_control,1,0,0,0,0,0.0
2025-04-04,6539,A_control,0,1,0,0,0,0.0
2025-04-04,6545,A_control,1,0,0,0,0,0.0
2025-04-04,6546,A_control,0,0,1,0,0,0.0
2025-04-04,6557,A_control,1,0,0,0,0,0.0
2025-04-04,6560,A_control,1,0,0,0,0,0.0
2025-04-04,6568,A_control,1,0,0,0,0,0.0
2025-04-04,6569,A_control,1,0,0,0,0,0.0
2025-04-04,6571,A_control,0,0,1,0,0,0.0
2025-04-04,6583,A_control,0,0,1,0,0,0.0
2025-04-04,6608,A_control,0,0,0,0,1,0.0
2025-04-04,6609,A_control,1,0,0,0,0,0.0
2025-04-04,6612,A_control,1,0,0,0,0,0.0
2025-04-04,6625,A_control,1,0,0,0,0,0.0
2025-04-04,6630,A_control,1,0,0,0,0,0.0
2025-04-04,6632,A_control,0,0,1,0,0,0.0
2025-04-04,6633,A_control,1,0,0,0,0,0.0
2025-04-04,6635,A_control,1,0,0,0,0,0.0
2025-04-04,6636,A_control,1,0,0,0,0,0.0
2025-04-04,6639,A_control,1,0,0,0,0,0.0
2025-04-04,6643,A_control,1,0,0,0,0,0.0
2025-04-04,6646,A_control,1,0,0,0,0,0.0
2025-04-04,6649,A_control,1,0,0,0,0,0.0
2025-04-04,6653,A_control,1,0,0,0,0,0.0
2025-04-04,6654,A_control,1,0,0,0,0,0.0
2025-04-04,6655,A_control,1,0,0,0,0,0.0
2025-04-04,6657,A_control,1,0,0,0,0,0.0
2025-04-04,6658,A_control,0,1,0,0,0,0.0
2025-04-04,6662,A_control,1,0,0,0,0,0.0
2025-04-04,6667,A_control,0,1,0,0,0,0.0
2025-04-04,6674,A_control,1,0,0,0,0,0.0
2025-04-04,6675,A_control,1,0,0,0,0,0.0
2025-04-04,6687,A_control,1,0,0,0,0,0.0
2025-04-04,6691,A_control,1,0,0,0,0,0.0
2025-04-04,6699,A_control,0,1,0,0,0,0.0
2025-04-04,6706,A_control,1,0,0,0,0,0.0
2025-04-04,6718,A_control,1,0,0,0,0,0.0
2025-04-04,6722,A_control,1,0,0,0,0,0.0
2025-04-04,6727,A_control,0,0,1,0,0,0.0
2025-04-04,6730,A_control,1,0,0,0,0,0.0
2025-04-04,6735,A_control,0,0,0,0,1,0.0
2025-04-04,6743,A_control,1,0,0,0,0,0.0
2025-04-04,6746,A_control,1,0,0,0,0,0.0
2025-04-04,6750,A_control,0,1,0,0,0,0.0
2025-04-04,6753,A_control,1,0,0,0,0,0.0
2025-04-04,6758,A_control,1,0,0,0,0,0.0
2025-04-04,6768,A_control,1,0,0,0,0,0.0
2025-04-04,6772,A_control,1,0,0,0,0,0.0
2025-04-04,6773,A_control,1,0,0,0,0,0.0
2025-04-04,6775,A_control,1,0,0,0,0,0.0
2025-04-04,6786,A_control,0,0,1,0,0,0.0
2025-04-04,6791,A_control,1,0,0,0,0,0.0
2025-04-04,6793,A_control,1,0,0,0,0,0.0
2025-04-04,6797,A_control,1,0,0,0,0,0.0
2025-04-04,6810,A_control,1,0,0,0,0,0.0
2025-04-04,6811,A_control,1,0,0,0,0,0.0
2025-04-04,6813,A_control,1,0,0,0,0,0.0
2025-04-04,6817,A_control,1,0,0,0,0,0.0
2025-04-04,6823,A_control,1,0,0,0,0,0.0
2025-04-04,6840,A_control,0,0,0,0,1,0.0
2025-04-04,6845,A_control,1,0,0,0,0,0.0
2025-04-04,6852,A_control,1,0,0,0,0,0.0
2025-04-04,6853,A_control,0,0,1,0,0,0.0
2025-04-04,6854,A_control,1,0,0,0,0,0.0
2025-04-04,6859,A_control,1,0,0,0,0,0.0
2025-04-04,6865,A_control,1,0,0,0,0,0.0
2025-04-04,6866,A_control,0,1,0,0,0,0.0
2025-04-04,6871,A_control,0,0,1,0,0,0.0
2025-04-04,6873,A_control,1,0,0,0,0,0.0
2025-04-04,6874,A_control,0,0,1,0,0,0.0
2025-04-04,6879,A_control,1,0,0,0,0,0.0
2025-04-04,6892,A_control,1,0,0,0,0,0.0
2025-04-04,6902,A_control,0,0,1,0,0,0.0
2025-04-04,6903,A_control,1,0,0,0,0,0.0
2025-04-04,6910,A_control,1,0,0,0,0,0.0
2025-04-04,6921,A_control,0,0,1,0,0,0.0
2025-04-04,6922,A_control,0,0,1,0,0,0.0
2025-04-04,6925,A_control,1,0,0,0,0,0.0
2025-04-04,6926,A_control,1,0,0,0,0,0.0
2025-04-04,6928,A_control,1,0,0,0,0,0.0
2025-04-04,6933,A_control,0,0,0,0,1,0.0
2025-04-04,6936,A_control,1,0,0,0,0,0.0
2025-04-04,6943,A_control,1,0,0,0,0,0.0
2025-04-04,6951,A_control,1,0,0,0,0,0.0
2025-04-04,6961,A_control,1,0,0,0,0,0.0
2025-04-04,6964,A_control,1,0,0,0,0,0.0
2025-04-04,6965,A_control,1,0,0,0,0,0.0
2025-04-04,6969,A_control,0,0,1,0,0,0.0
2025-04-04,6970,A_control,1,0,0,0,0,0.0
2025-04-04,6974,A_control,1,0,0,0,0,0.0
2025-04-04,6977,A_control,1,0,0,0,0,0.0
2025-04-04,6981,A_control,1,0,0,0,0,0.0
2025-04-04,6989,A_control,0,1,0,0,0,0.0
2025-04-04,6991,A_control,1,0,0,0,0,0.0
2025-04-04,6993,A_control,1,0,0,0,0,0.0
2025-04-04,6995,A_control,0,0,0,0,1,0.0
2025-04-04,6999,A_control,1,0,0,0,0,0.0
2025-04-04,7003,A_control,1,0,0,0,0,0.0
2025-04-04,7012,A_control,1,0,0,0,0,0.0
2025-04-04,7014,A_control,1,0,0,0,0,0.0
2025-04-04,7020,A_control,1,0,0,0,0,0.0
2025-04-04,7021,A_control,1,0,0,0,0,0.0
2025-04-04,7022,A_control,1,0,0,0,0,0.0
2025-04-04,7028,A_control,1,0,0,0,0,0.0
2025-04-04,7033,A_control,1,0,0,0,0,0.0
2025-04-04,7035,A_control,1,0,0,0,0,0.0
2025-04-04,7036,A_control,1,0,0,0,0,0.0
2025-04-04,7040,A_control,1,0,0,0,0,0.0
2025-04-04,7043,A_control,1,0,0,0,0,0.0
2025-04-04,7047,A_control,1,0,0,0,0,0.0
2025-04-04,7050,A_control,1,0,0,0,0,0.0
2025-04-04,7053,A_control,0,0,0,0,1,0.0
2025-04-04,7057,A_control,1,0,0,0,0,0.0
2025-04-04,7058,A_control,0,0,1,0,0,0.0
2025-04-04,7072,A_control,1,0,0,0,0,0.0
2025-04-04,7082,A_control,1,0,0,0,0,0.0
2025-04-04,7088,A_control,0,1,0,0,0,0.0
2025-04-04,7091,A_control,1,0,0,0,0,0.0
2025-04-04,7093,A_control,0,0,1,0,0,0.0
2025-04-04,7096,A_control,1,0,0,0,0,0.0
2025-04-04,7101,A_control,1,0,0,0,0,0.0
2025-04-04,7105,A_control,1,0,0,0,0,0.0
2025-04-04,7109,A_control,0,1,0,0,0,0.0
2025-04-04,7112,A_control,1,0,0,0,0,0.0
2025-04-04,7117,A_control,1,0,0,0,0,0.0
2025-04-04,7118,A_control,1,0,0,0,0,0.0
2025-04-04,7119,A_control,0,0,1,0,0,0.0
2025-04-04,7127,A_control,1,0,0,0,0,0.0
2025-04-04,7130,A_control,1,0,0,0,0,0.0
2025-04-04,7136,A_control,1,0,0,0,0,0.0
2025-04-04,7141,B_test,1,0,0,0,0,0.0
2025-04-04,7144,B_test,0,0,1,0,0,0.0
2025-04-04,7150,B_test,1,0,0,0,0,0.0
2025-04-04,7153,B_test,0,1,0,0,0,0.0
2025-04-04,7183,B_test,1,0,0,0,0,0.0
2025-04-04,7197,B_test,1,0,0,0,0,0.0
2025-04-04,7201,B_test,1,1,0,1,1,0.0
2025-04-04,7210,B_test,0,1,0,0,0,0.0
2025-04-04,7211,B_test,0,1,0,0,0,0.0
2025-04-04,7212,B_test,1,0,0,0,0,0.0
2025-04-04,7214,B_test,1,0,0,0,0,0.0
2025-04-04,7216,B_test,1,0,0,0,0,0.0
2025-04-04,7224,B_test,0,1,0,0,0,0.0
2025-04-04,7228,B_test,1,0,0,0,0,0.0
2025-04-04,7229,B_test,0,0,1,0,0,0.0
2025-04-04,7230,B_test,1,0,0,0,0,0.0
2025-04-04,7231,B_test,0,1,0,0,0,0.0
2025-04-04,7234,B_test,1,1,1,0,0,0.0
2025-04-04,7238,B_test,1,1,0,1,1,0.0
2025-04-04,7242,B_test,1,0,0,0,0,0.0
2025-04-04,7252,B_test,0,0,1,0,0,0.0
2025-04-04,7255,B_test,1,0,0,0,0,0.0
2025-04-04,7257,B_test,0,1,0,0,0,0.0
2025-04-04,7261,B_test,0,0,1,0,0,0.0
2025-04-04,7270,B_test,0,1,0,0,0,0.0
2025-04-04,7274,B_test,1,1,0,1,1,0.0
2025-04-04,7284,B_test,1,0,0,0,0,0.0
2025-04-04,7292,B_test,1,0,0,0,0,0.0
2025-04-04,7299,B_test,1,0,0,0,0,0.0
2025-04-04,7303,B_test,1,0,0,0,0,0.0
2025-04-04,7304,B_test,0,1,0,0,0,0.0
2025-04-04,7334,B_test,0,0,1,0,0,0.0
2025-04-04,7338,B_test,0,1,0,0,0,0.0
2025-04-04,7339,B_test,1,1,0,1,1,0.0
2025-04-04,7344,B_test,0,1,0,0,0,0.0
2025-04-04,7347,B_test,1,1,0,1,1,0.0
2025-04-04,7352,B_test,1,0,0,0,0,0.0
2025-04-04,7365,B_test,0,1,0,0,0,0.0
2025-04-04,7371,B_test,1,0,0,0,0,0.0
2025-04-04,7380,B_test,0,1,0,0,0,0.0
2025-04-04,7381,B_test,0,1,0,0,0,0.0
2025-04-04,7387,B_test,0,1,0,0,0,0.0
2025-04-04,7390,B_test,0,1,0,0,0,0.0
2025-04-04,7401,B_test,0,1,0,0,0,0.0
2025-04-04,7406,B_test,1,0,0,0,0,0.0
2025-04-04,7412,B_test,0,0,1,0,0,0.0
2025-04-04,7414,B_test,1,0,0,0,0,0.0
2025-04-04,7416,B_test,1,1,0,1,1,0.0
2025-04-04,7417,B_test,0,1,0,0,0,0.0
2025-04-04,7418,B_test,1,1,0,1,1,0.0
2025-04-04,7419,B_test,1,1,0,1,1,0.0
2025-04-04,7423,B_test,1,1,1,0,0,0.0
2025-04-04,7424,B_test,0,1,0,0,0,0.0
2025-04-04,7425,B_test,0,1,0,0,0,0.0
2025-04-04,7427,B_test,0,1,0,0,0,0.0
2025-04-04,7437,B_test,1,0,0,0,0,0.0
2025-04-04,7438,B_test,0,1,0,0,0,0.0
2025-04-04,7440,B_test,1,0,0,0,0,0.0
2025-04-04,7443,B_test,0,1,0,0,0,0.0
2025-04-04,7453,B_test,1,1,1,0,0,0.0
2025-04-04,7456,B_test,1,0,0,0,0,0.0
2025-04-04,7467,B_test,1,0,0,0,0,0.0
2025-04-04,7472,B_test,0,1,0,0,0,0.0
2025-04-04,7480,B_test,1,1,0,1,1,0.0
2025-04-04,7485,B_test,1,1,1,0,0,0.0
2025-04-04,7488,B_test,0,1,0,0,0,0.0
2025-04-04,7493,B_test,1,0,0,0,0,0.0
2025-04-04,7496,B_test,1,1,1,0,0,0.0
2025-04-04,7498,B_test,0,0,1,0,0,0.0
2025-04-04,7504,B_test,1,1,1,0,0,0.0
2025-04-04,7505,B_test,1,0,0,0,0,0.0
2025-04-04,7510,B_test,1,1,1,0,0,0.0
2025-04-04,7518,B_test,1,0,0,0,0,0.0
2025-04-04,7519,B_test,0,1,0,0,0,0.0
2025-04-04,7522,B_test,1,0,0,0,0,0.0
2025-04-04,7523,B_test,0,1,0,0,0,0.0
2025-04-04,7536,B_test,1,1,1,0,0,0.0
2025-04-04,7541,B_test,0,1,0,0,0,0.0
2025-04-04,7546,B_test,1,0,0,0,0,0.0
2025-04-04,7550,B_test,0,1,0,0,0,0.0
2025-04-04,7553,B_test,0,1,0,0,0,0.0
2025-04-04,7554,B_test,1,0,0,0,0,0.0
2025-04-04,7558,B_test,1,1,1,0,0,0.0
2025-04-04,7560,B_test,1,0,0,0,0,0.0
2025-04-04,7562,B_test,0,1,0,0,0,0.0
2025-04-04,7565,B_test,1,1,0,1,1,0.0
2025-04-04,7581,B_test,1,0,0,0,0,0.0
2025-04-04,7586,B_test,0,1,0,0,0,0.0
2025-04-04,7592,B_test,0,1,0,0,0,0.0
2025-04-04,7596,B_test,1,0,0,0,0,0.0
2025-04-04,7606,B_test,1,0,0,0,0,0.0
2025-04-04,7608,B_test,1,0,0,0,0,0.0
2025-04-04,7611,B_test,1,0,0,0,0,0.0
2025-04-04,7613,B_test,0,0,1,0,0,0.0
2025-04-04,7622,B_test,0,0,1,0,0,0.0
2025-04-04,7626,B_test,1,0,0,0,0,0.0
2025-04-04,7630,B_test,1,0,0,0,0,0.0
2025-04-04,7632,B_test,0,0,1,0,0,0.0
2025-04-04,7636,B_test,1,0,0,0,0,0.0
2025-04-04,7638,B_test,1,0,0,0,0,0.0
2025-04-04,7640,B_test,0,0,1,0,0,0.0
2025-04-04,7643,B_test,0,1,0,0,0,0.0
2025-04-04,7652,B_test,0,1,0,0,0,0.0
2025-04-04,7654,B_test,1,0,0,0,0,0.0
2025-04-04,7671,B_test,0,1,0,0,0,0.0
2025-04-04,7673,B_test,1,0,0,0,0,0.0
2025-04-04,7676,B_test,0,0,1,0,0,0.0
2025-04-04,7680,B_test,0,1,0,0,0,0.0
2025-04-04,7681,B_test,1,1,1,0,0,0.0
2025-04-04,7687,B_test,1,1,1,0,0,0.0
2025-04-04,7693,B_test,1,1,1,0,0,0.0
2025-04-04,7694,B_test,1,0,0,0,0,0.0
2025-04-04,7699,B_test,1,0,0,0,0,0.0
2025-04-04,7705,B_test,0,1,0,0,0,0.0
2025-04-04,7707,B_test,1,1,1,0,0,0.0
2025-04-04,7710,B_test,1,0,0,0,0,0.0
2025-04-04,7711,B_test,1,0,0,0,0,0.0
2025-04-04,7712,B_test,0,1,0,0,0,0.0
2025-04-04,7719,B_test,1,1,0,1,1,0.0
2025-04-04,7725,B_test,0,0,1,0,0,0.0
2025-04-04,7734,B_test,0,0,1,0,0,0.0
2025-04-04,7739,B_test,0,1,0,0,0,0.0
2025-04-04,7740,B_test,0,1,0,0,0,0.0
2025-04-04,7744,B_test,1,0,0,0,0,0.0
2025-04-04,7746,B_test,1,0,0,0,0,0.0
2025-04-04,7759,B_test,1,0,0,0,0,0.0
2025-04-04,7762,B_test,1,0,0,0,0,0.0
2025-04-04,7769,B_test,1,1,1,0,0,0.0
2025-04-04,7778,B_test,1,0,0,0,0,0.0
2025-04-04,7785,B_test,1,1,1,0,0,0.0
2025-04-04,7790,B_test,1,0,0,0,0,0.0
2025-04-04,7791,B_test,0,1,0,0,0,0.0
2025-04-04,7803,B_test,1,1,0,1,1,0.0
2025-04-04,7807,B_test,1,0,0,0,0,0.0
2025-04-04,7808,B_test,0,0,1,0,0,0.0
2025-04-04,7812,B_test,1,0,0,0,0,0.0
2025-04-04,7814,B_test,0,0,1,0,0,0.0
2025-04-04,7819,B_test,0,0,1,0,0,0.0
2025-04-04,7829,B_test,1,1,0,1,1,0.0
2025-04-04,7832,B_test,0,1,0,0,0,0.0
2025-04-04,7838,B_test,0,1,0,0,0,0.0
2025-04-04,7842,B_test,1,0,0,0,0,0.0
2025-04-04,7844,B_test,1,0,0,0,0,0.0
2025-04-04,7863,B_test,1,0,0,0,0,0.0
2025-04-04,7865,B_test,1,1,1,0,0,0.0
2025-04-04,7867,B_test,1,0,0,0,0,0.0
2025-04-04,7874,B_test,0,1,0,0,0,0.0
2025-04-04,7876,B_test,1,0,0,0,0,0.0
2025-04-04,7893,B_test,1,0,0,0,0,0.0
2025-04-04,7897,B_test,1,0,0,0,0,0.0
2025-04-04,7910,B_test,0,0,1,0,0,0.0
2025-04-04,7911,B_test,0,1,0,0,0,0.0
2025-04-04,7912,B_test,1,0,0,0,0,0.0
2025-04-04,7915,B_test,1,0,0,0,0,0.0
2025-04-04,7922,B_test,0,1,0,0,0,0.0
2025-04-04,7925,B_test,1,1,0,1,1,0.0
2025-04-04,7928,B_test,1,0,0,0,0,0.0
2025-04-04,7935,B_test,0,1,0,0,0,0.0
2025-04-04,7939,B_test,0,1,0,0,0,0.0
2025-04-04,7951,B_test,1,1,1,0,0,0.0
2025-04-04,7952,B_test,0,1,0,0,0,0.0
2025-04-04,7960,B_test,1,1,0,1,1,0.0
2025-04-04,7966,B_test,0,1,0,0,0,0.0
2025-04-04,7971,B_test,0,1,0,0,0,0.0
2025-04-04,7972,B_test,1,0,0,0,0,0.0
2025-04-04,7977,B_test,0,1,0,0,0,0.0
2025-04-04,7981,B_test,1,0,0,0,0,0.0
2025-04-04,7986,B_test,0,1,0,0,0,0.0
2025-04-04,7992,B_test,1,0,0,0,0,0.0
2025-04-04,8001,B_test,1,0,0,0,0,0.0
2025-04-04,8003,B_test,0,1,0,0,0,0.0
2025-04-04,8007,B_test,0,1,0,0,0,0.0
2025-04-04,8008,B_test,0,1,0,0,0,0.0
2025-04-04,8010,B_test,0,0,1,0,0,0.0
2025-04-04,8021,B_test,1,1,1,0,0,0.0
2025-04-04,8023,B_test,1,0,0,0,0,0.0
2025-04-04,8028,B_test,0,1,0,0,0,0.0
2025-04-04,8029,B_test,1,0,0,0,0,0.0
2025-04-04,8039,B_test,0,0,1,0,0,0.0
2025-04-04,8044,B_test,1,0,0,0,0,0.0
2025-04-04,8045,B_test,0,1,0,0,0,0.0
2025-04-04,8049,B_test,0,1,0,0,0,0.0
2025-04-04,8050,B_test,0,1,0,0,0,0.0
2025-04-04,8051,B_test,1,1,0,1,1,0.0
2025-04-04,8054,B_test,0,1,0,0,0,0.0
2025-04-04,8062,B_test,1,1,1,0,0,0.0
2025-04-04,8074,B_test,1,0,0,0,0,0.0
2025-04-04,8076,B_test,1,1,0,1,1,0.0
2025-04-04,8077,B_test,0,1,0,0,0,0.0
2025-04-04,8082,B_test,1,1,1,0,0,0.0
2025-04-04,8084,B_test,0,1,0,0,0,0.0
2025-04-04,8090,B_test,1,0,0,0,0,0.0
2025-04-04,8095,B_test,1,1,0,1,1,0.0
2025-04-04,8098,B_test,0,1,0,0,0,0.0
2025-04-04,8103,B_test,0,0,1,0,0,0.0
2025-04-04,8106,B_test,1,1,1,0,0,0.0
2025-04-04,8107,B_test,0,1,0,0,0,0.0
2025-04-04,8108,B_test,1,1,0,1,1,0.0
2025-04-04,8112,B_test,1,1,1,0,0,0.0
2025-04-04,8120,B_test,1,0,0,0,0,0.0
2025-04-04,8126,B_test,1,1,1,0,0,0.0
2025-04-04,8128,B_test,1,0,0,0,0,0.0
2025-04-04,8133,B_test,0,1,0,0,0,0.0
2025-04-04,8137,B_test,1,0,0,0,0,0.0
2025-04-04,8138,B_test,1,1,0,1,1,0.0
2025-04-04,8140,B_test,1,0,0,0,0,0.0
2025-04-04,8154,B_test,1,1,0,1,1,0.0
2025-04-04,8155,B_test,1,0,0,0,0,0.0
2025-04-04,8156,B_test,1,1,1,0,0,0.0
2025-04-04,8159,B_test,1,0,0,0,0,0.0
2025-04-04,8165,B_test,1,0,0,0,0,0.0
2025-04-04,8166,B_test,1,1,1,0,0,0.0
2025-04-04,8171,B_test,1,0,0,0,0,0.0
2025-04-04,8183,B_test,1,0,0,0,0,0.0
2025-04-04,8190,B_test,1,0,0,0,0,0.0
2025-04-04,8206,B_test,0,0,1,0,0,0.0
2025-04-04,8207,B_test,1,1,1,0,0,0.0
2025-04-04,8209,B_test,0,1,0,0,0,0.0
2025-04-04,8214,B_test,0,1,0,0,0,0.0
2025-04-04,8225,B_test,1,1,1,0,0,0.0
2025-04-04,8237,B_test,1,1,0,1,1,0.0
2025-04-04,8264,B_test,0,1,0,0,0,0.0
2025-04-04,8267,B_test,0,0,1,0,0,0.0
2025-04-04,8270,B_test,0,1,0,0,0,0.0
2025-04-04,8273,B_test,0,1,0,0,0,0.0
2025-04-04,8277,B_test,1,0,0,0,0,0.0
2025-04-04,8282,B_test,1,0,0,0,0,0.0
2025-04-04,8288,B_test,0,1,0,0,0,0.0
2025-04-04,8293,B_test,0,1,0,0,0,0.0
2025-04-04,8296,B_test,0,0,1,0,0,0.0
2025-04-04,8300,B_test,1,1,0,1,1,0.0
2025-04-04,8309,B_test,0,1,0,0,0,0.0
2025-04-04,8312,B_test,0,1,0,0,0,0.0
2025-04-04,8315,B_test,1,0,0,0,0,0.0
2025-04-04,8320,B_test,0,1,0,0,0,0.0
2025-04-04,8323,B_test,1,1,0,1,1,0.0
2025-04-04,8328,B_test,1,0,0,0,0,0.0
2025-04-04,8340,B_test,1,1,1,0,0,0.0
2025-04-04,8343,B_test,1,0,0,0,0,0.0
2025-04-04,8353,B_test,1,1,0,1,1,0.0
2025-04-04,8357,B_test,0,1,0,0,0,0.0
2025-04-04,8359,B_test,1,0,0,0,0,0.0
2025-04-04,8362,B_test,1,0,0,0,0,0.0
2025-04-04,8375,B_test,0,0,1,0,0,0.0
2025-04-04,8396,B_test,0,1,0,0,0,0.0
2025-04-04,8401,B_test,0,1,0,0,0,0.0
2025-04-04,8404,B_test,1,0,0,0,0,0.0
2025-04-04,8417,B_test,1,0,0,0,0,0.0
2025-04-04,8421,B_test,0,1,0,0,0,0.0
2025-04-04,8429,B_test,1,0,0,0,0,0.0
2025-04-04,8451,B_test,0,0,1,0,0,0.0
2025-04-04,8453,B_test,1,1,1,0,0,0.0
2025-04-04,8455,B_test,1,0,0,0,0,0.0
2025-04-04,8457,B_test,0,1,0,0,0,0.0
2025-04-04,8461,B_test,0,1,0,0,0,0.0
2025-04-04,8462,B_test,0,1,0,0,0,0.0
2025-04-04,8468,B_test,1,1,1,0,0,0.0
2025-04-04,8469,B_test,1,1,1,0,0,0.0
2025-04-04,8470,B_test,0,0,1,0,0,0.0
2025-04-04,8472,B_test,0,1,0,0,0,0.0
2025-04-04,8474,B_test,1,1,0,1,1,0.0
2025-04-04,8495,B_test,0,0,1,0,0,0.0
2025-04-04,8498,B_test,1,1,1,0,0,0.0
2025-04-04,8504,B_test,0,1,0,0,0,0.0
2025-04-04,8509,B_test,0,1,0,0,0,0.0
2025-04-04,8511,B_test,1,0,0,0,0,0.0
2025-04-04,8515,B_test,0,1,0,0,0,0.0
2025-04-04,8524,B_test,1,1,0,1,1,0.0
2025-04-04,8529,B_test,1,1,1,0,0,0.0
2025-04-04,8531,B_test,0,1,0,0,0,0.0
2025-04-04,8534,B_test,0,1,0,0,0,0.0
2025-04-04,8545,B_test,0,1,0,0,0,0.0
2025-04-04,8549,B_test,1,0,0,0,0,0.0
2025-04-04,8563,B_test,0,1,0,0,0,0.0
2025-04-04,8578,B_test,1,0,0,0,0,0.0
2025-04-04,8582,B_test,0,1,0,0,0,0.0
2025-04-04,8583,B_test,1,0,0,0,0,0.0
2025-04-04,8585,B_test,0,0,1,0,0,0.0
2025-04-04,8596,B_test,1,1,1,0,0,0.0
2025-04-04,8601,B_test,1,0,0,0,0,0.0
2025-04-04,8603,B_test,1,0,0,0,0,0.0
2025-04-04,8605,B_test,1,0,0,0,0,0.0
2025-04-04,8613,B_test,0,0,1,0,0,0.0
2025-04-04,8617,B_test,0,0,1,0,0,0.0
2025-04-04,8628,B_test,0,1,0,0,0,0.0
2025-04-04,8631,B_test,1,1,0,1,1,0.0
2025-04-04,8632,B_test,1,0,0,0,0,0.0
2025-04-04,8638,B_test,1,0,0,0,0,0.0
2025-04-04,8645,B_test,0,0,1,0,0,0.0
2025-04-04,8661,B_test,1,0,0,0,0,0.0
2025-04-04,8673,B_test,1,0,0,0,0,0.0
2025-04-04,8676,B_test,1,0,0,0,0,0.0
2025-04-04,8677,B_test,1,0,0,0,0,0.0
2025-04-04,8691,B_test,1,1,0,1,1,0.0
2025-04-04,8694,B_test,0,1,0,0,0,0.0
2025-04-04,8695,B_test,1,0,0,0,0,0.0
2025-04-04,8697,B_test,0,1,0,0,0,0.0
2025-04-04,8700,B_test,1,0,0,0,0,0.0
2025-04-04,8703,B_test,0,1,0,0,0,0.0
2025-04-04,8707,B_test,0,1,0,0,0,0.0
2025-04-04,8709,B_test,1,0,0,0,0,0.0
2025-04-04,8710,B_test,0,1,0,0,0,0.0
2025-04-04,8727,B_test,0,1,0,0,0,0.0
2025-04-04,8728,B_test,0,1,0,0,0,0.0
2025-04-04,8737,B_test,0,1,0,0,0,0.0
2025-04-04,8740,B_test,1,1,1,0,0,0.0
2025-04-04,8748,B_test,1,0,0,0,0,0.0
2025-04-04,8752,B_test,1,1,0,1,1,0.0
2025-04-04,8756,B_test,1,0,0,0,0,0.0
2025-04-04,8760,B_test,0,1,0,0,0,0.0
2025-04-04,8767,B_test,0,1,0,0,0,0.0
2025-04-04,8773,B_test,1,0,0,0,0,0.0
2025-04-04,8783,B_test,1,0,0,0,0,0.0
2025-04-04,8787,B_test,0,0,1,0,0,0.0
2025-04-04,8788,B_test,0,1,0,0,0,0.0
2025-04-04,8789,B_test,0,1,0,0,0,0.0
2025-04-04,8791,B_test,0,0,1,0,0,0.0
